PPID,FS,Unit,Level,Feature,Art,Size Grade,Weight (g),Chert,Cortex,Flake,Category,Modified,Thermal Alteration,Tool Class,Tool Class Comment,Pottery,Pottery Comment,Historic,Historic Comment,Comment,x,y,z
949,2017-207,N548E391,17,,10,"1/2""",2.3,TRUE,FALSE,TRUE,Complete,TRUE,TRUE,Biface,scraper,FALSE,,FALSE,,,391.258,548.274,100.012
941,2017-207,N548E391,17,,11,"3/4""",10.1,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.215,548.23,100.02
942,2017-207,N548E391,17,,12,"1/2""",4.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.207,548.144,100.003
943,2017-207,N548E391,17,,13,"3/4""",10.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.292,548.507,100.03
944,2017-207,N548E391,17,,14,"1/2""",3,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.284,548.588,100.04
951,2017-207,N548E391,17,,15,"1""",25.6,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Preform?,391.196,548.607,100.008
945,2017-207,N548E391,17,,16,"1/2""",3.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.433,548.791,100.042
946,2017-207,N548E391,17,,17,"1/2""",1.8,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.913,548.16,100.025
947,2017-207,N548E391,17,,18,"1/4""",1.3,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.105,548.64,100.013
950,2017-207,N548E391,17,,19,"1/2""",4.2,TRUE,FALSE,TRUE,Complete,TRUE,TRUE,Uniface,unifacially modified flake,FALSE,,FALSE,,,391.093,548.695,100.01
677,2017-173,N548E390,15,,1,"1/2""",3.5,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.098,548.079,100.025
678,2017-173,N548E390,15,,2,"1/2""",1.4,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.07,548.144,100.033
679,2017-173,N548E390,15,,3,"1/2""",1.7,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.304,548.378,100.052
680,2017-173,N548E390,15,,4,"1/2""",2.7,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.543,548.077,100.038
681,2017-173,N548E390,15,,5,"1/2""",3.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.451,548.375,100.051
697,2017-173,N548E390,15,,6,"1""",16.3,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Preform?,390.591,548.319,100.057
682,2017-173,N548E390,15,,7,"1/2""",3.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.665,548.29,100.046
683,2017-173,N548E390,15,,8,"1/4""",0.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.83,548.286,100.04
684,2017-173,N548E390,15,,9,"1/4""",1.2,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,390.913,548.209,100.035
685,2017-173,N548E390,15,,10,"1/2""",2.2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.012,548.223,100.06
686,2017-173,N548E390,15,,11,"1/4""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.019,548.41,100.047
687,2017-173,N548E390,15,,12,"1/4""",1.4,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.77,548.508,100.017
698,2017-173,N548E390,15,,13,"1""",32.2,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,,390.836,548.622,100.036
688,2017-173,N548E390,15,,14,"1""",54.2,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,390.888,548.901,100.011
689,2017-173,N548E390,15,,15,"1/2""",3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.551,548.49,100.022
690,2017-173,N548E390,15,,16,"1/2""",2.2,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.558,548.506,100.02
691,2017-173,N548E390,15,,17,"1/2""",1.5,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.663,548.578,100.014
692,2017-173,N548E390,15,,18,"1/2""",1.3,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.562,548.626,100.037
695,2017-173,N548E390,15,,19,"1/2""",4.3,TRUE,FALSE,TRUE,Distal,TRUE,TRUE,Biface,bifacially modified flake,FALSE,,FALSE,,Gray raw material,390.525,548.726,100.04
693,2017-173,N548E390,15,,20,"3/4""",7.6,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.353,548.779,100.022
699,2017-173,N548E390,15,,21,"1/4""",4.8,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Bone,FALSE,,FALSE,,,390.203,548.721,100.023
696,2017-173,N548E390,15,,22,"1""",27.8,TRUE,FALSE,TRUE,Complete,TRUE,FALSE,Biface,other,FALSE,,FALSE,,Big Sandy,390.112,548.739,100.019
694,2017-173,N548E390,15,,23,"1/2""",3.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.502,548.752,100.01
954,2017-209,N548E391,18,,1,"1/2""",5.4,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.943,548.662,99.973
955,2017-209,N548E391,18,,2,"1/2""",5.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.016,548.44,99.973
956,2017-209,N548E391,18,,3,"3/4""",3.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.958,548.402,99.979
967,2017-209,N548E391,18,,4,"1""",145,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Unidentifiable,FALSE,,FALSE,,,391.736,548.433,99.958
968,2017-209,N548E391,18,,5,"1""",73.6,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Unidentifiable,FALSE,,FALSE,,Gray raw material,391.681,548.559,99.986
957,2017-209,N548E391,18,,6,"1""",24.2,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,391.605,548.498,99.986
958,2017-209,N548E391,18,,7,"1/2""",5.1,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.787,548.86,99.994
959,2017-209,N548E391,18,,8,"1/4""",0.8,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.711,548.853,99.998
964,2017-209,N548E391,18,,9,"1""",22.9,TRUE,TRUE,TRUE,Distal,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,391.571,548.329,99.967
969,2017-209,N548E391,18,,11,"1""",98.5,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,,391.661,548.044,99.981
960,2017-209,N548E391,18,,12,"1/2""",1.7,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.546,548.022,99.976
961,2017-209,N548E391,18,,13,"1/2""",1.7,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.408,548.374,100.003
962,2017-209,N548E391,18,,14,"1/2""",1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.294,548.275,99.989
965,2017-209,N548E391,18,,15,"1/2""",7.4,TRUE,FALSE,TRUE,Distal,TRUE,FALSE,Biface,fragment,FALSE,,FALSE,,,391.124,548.176,99.982
966,2017-209,N548E391,18,,17,"1/2""",1.8,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,391.16,548.256,99.986
963,2017-209,N548E391,18,,19,"1/4""",1.1,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.095,548.414,99.995
700,2017-175,N548E390,16,,1,"1/2""",2.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.145,548.037,99.987
701,2017-175,N548E390,16,,2,"1/4""",0.7,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.268,548.252,99.977
702,2017-175,N548E390,16,,3,"1/4""",2.8,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.543,548.341,99.992
715,2017-175,N548E390,16,,4,"1""",49.6,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,,390.574,548.272,99.995
714,2017-175,N548E390,16,,5,"1""",17.6,TRUE,FALSE,FALSE,,TRUE,TRUE,Uniface,,FALSE,,FALSE,,,390.66,548.216,100.008
703,2017-175,N548E390,16,,6,"1/2""",5.6,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.575,548.141,100.018
704,2017-175,N548E390,16,,7,"1/2""",2.6,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.002,548.033,100.009
705,2017-175,N548E390,16,,8,"1/4""",0.9,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.794,548.327,99.986
716,2017-175,N548E390,16,,9,"1""",151.7,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,,391.038,548.503,100.008
706,2017-175,N548E390,16,,10,"3/4""",3.5,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.736,548.531,99.989
707,2017-175,N548E390,16,,11,"3/4""",9.6,TRUE,FALSE,TRUE,Distal,FALSE,FALSE,,,FALSE,,FALSE,,,390.78,548.756,99.985
717,2017-175,N548E390,16,,12,"3/4""",15.8,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,Scraper?,390.67,548.805,100.003
708,2017-175,N548E390,16,,13,"1/2""",0.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.443,548.774,99.98
709,2017-175,N548E390,16,,14,"3/4""",8,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.164,548.895,99.999
710,2017-175,N548E390,16,,15,"1/4""",0.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.321,548.403,99.972
711,2017-175,N548E390,16,,16,"1/2""",3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.145,548.436,99.986
712,2017-175,N548E390,16,,17,"1/2""",3.5,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.152,548.397,99.989
713,2017-175,N548E390,16,,18,"3/4""",8.2,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,Broken,390.037,548.392,100.008
718,2017-177,N548E390,17,,1,"3/4""",10.7,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.212,548.035,99.945
719,2017-177,N548E390,17,,2,"3/4""",6.8,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.556,548.169,99.973
723,2017-177,N548E390,17,,3,"1""",184.6,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,,FALSE,,,390.881,548.217,99.958
720,2017-177,N548E390,17,,4,"1/4""",0.3,TRUE,FALSE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,391.016,548.304,99.998
724,2017-177,N548E390,17,,5,"3/4""",12.6,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Cobble,FALSE,,FALSE,,Small fragment broken off at shoulder; otherwise complete,390.332,548.574,99.935
721,2017-177,N548E390,17,,6,"3/4""",10.7,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.242,548.799,99.965
722,2017-177,N548E390,17,,7,"1/2""",4.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.21,548.797,99.967
970,2017-211,N548E391,19,,1,"1/2""",4.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.629,548.493,99.958
971,2017-211,N548E391,19,,2,"1/4""",2.5,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.655,548.078,99.937
972,2017-211,N548E391,19,,3,"1/2""",3.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.406,548.118,99.94
973,2017-211,N548E391,19,,4,"1/2""",1.5,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.182,548.173,99.925
974,2017-211,N548E391,19,,5,"1/4""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.097,548.192,99.953
975,2017-211,N548E391,19,,6,"1/4""",2.4,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.169,548.391,99.962
976,2017-213,N548E391,20,,1,"1/2""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.56,548.032,99.894
